class,confidence_prediction,confidence_threshold,true_label
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
powerelectric_wi-fi_plug,0.64371942268808,0.8279243017319668,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_pantilt,0.5944268551737882,0.7922915082759041,planex_smacam_outdoor
planex_smacam_outdoor,0.7055801479722225,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
philips_hue_bridge,0.6771759167066764,0.7397032660962076,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6694062920839825,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.615532974117868,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
philips_hue_bridge,0.634341518831952,0.7397032660962076,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.71,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.55,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_pantilt,0.6712421447799468,0.7922915082759041,planex_smacam_outdoor
planex_smacam_pantilt,0.596521613740889,0.7922915082759041,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
au_network_camera,0.7167707077650454,0.7929061444505349,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.53,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6825397507281376,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.56,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6597848591146529,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.53,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.71,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.56,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6698912598345531,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.55,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.71,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
jvc_kenwood_hdtv_ip_camera,0.6063226195687025,0.6381372226871109,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.56,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.5897848591146528,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6853475041809055,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
philips_hue_bridge,0.634418317592981,0.7397032660962076,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6745040935867394,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.55,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
powerelectric_wi-fi_plug,0.6497389986816213,0.8279243017319668,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.5899725914276867,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6854035840948718,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.5597848591146528,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6896807231472181,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.53,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.674187737934884,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6455413057655852,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.71,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.599891259834553,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.5596737795036593,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
powerelectric_wi-fi_plug,0.6568958993180968,0.8279243017319668,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.55,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6642013142563353,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.71,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.53,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6497848591146529,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
au_network_camera,0.6374966868145683,0.7929061444505349,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
au_network_camera,0.6502779924944393,0.7929061444505349,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6150675615777982,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6630848756477061,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.71,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
sony_smart_speaker,0.6465944408916652,0.9093992156987932,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6538748859474006,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6645354940031875,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6593877835496822,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6451998956885696,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.51,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6635649859145567,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.57,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6952987364076044,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6449175606102492,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6543692539728676,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7039488314943655,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6653159294378266,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
i-o_data_qwatch,0.6441089979224816,0.7387500018768463,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
au_network_camera,0.7049432709628926,0.7929061444505349,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
au_wireless_adapter,0.6165628705719933,0.9365327921063307,planex_smacam_outdoor
planex_smacam_outdoor,0.56,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.71,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6446284078971034,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.63,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.71,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.69,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.7,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.52,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.71,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.62,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.65,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.59,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.66,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.6,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.58,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.68,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.64,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.67,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.51,0.7169006507866079,planex_smacam_outdoor
planex_smacam_outdoor,0.61,0.7169006507866079,planex_smacam_outdoor
